code	Item
541.59	Hormones, pituitary (posterior), not put up as medicaments
541.59	Hormones, thyroid, not put up as medicaments
541.59	Hydroxyprogesterone (INN), not put up as medicaments
541.59	Hypoglycaemic glycogenolytic factor, not put up as medicaments
541.59	Kalleone, not put up as medicaments
541.59	Kallikrein, not put up as medicaments
541.59	Levarterenol, not put up as medicaments
541.59	Allylestrenol (INN), not put up as medicaments
541.59	Levothyroxine sodium (INN), not put up as medicaments
541.59	Liothyronine (INN), not put up as medicaments
541.59	Lynestrenol (INN), not put up as medicaments
541.59	Medroxyprogesterone (INN), not put up as medicaments
541.59	Mestanolone (INN), not put up as medicaments
541.59	Mesterolone (INN), not put up as medicaments
541.59	Mestranol (INN), not put up as medicaments
541.59	Metandienone (INN), not put up as medicaments
541.59	Metenolone (INN), not put up as medicaments
541.59	Methandriol (INN), not put up as medicaments
541.59	Methylnortestosterone, not put up as medicaments
541.59	Methyltestosterone (INN), not put up as medicaments
541.59	Nandrolone (INN), not put up as medicaments
541.59	L-noradrenaline, not put up as medicaments
541.59	Norepinephrine (INN), not put up as medicaments
541.59	Norethandrolone (INN), not put up as medicaments
541.59	Norethisterone (INN), not put up as medicaments
541.59	Norethynodrel (INN), not put up as medicaments
541.59	Norgestrel (INN), not put up as medicaments
541.59	Normethandrone, not put up as medicaments
541.59	Nortestosterone, not put up as medicaments
541.59	Oestradiol, not put up as medicaments
541.59	Oestrin, not put up as medicaments
541.59	Oestriol-17-beta, not put up as medicaments
541.59	Oestrogens, not put up as medicaments
541.59	Oestrone, not put up as medicaments
541.59	Oxabolone (INNM), not put up as medicaments
541.59	Oxymesterone (INN), not put up as medicaments
541.59	Oxymetholone (INN), not put up as medicaments
541.59	Oxytocin (INN), not put up as medicaments
541.59	Prasterone (INN), not put up as medicaments
541.59	Pregneninolone, not put up as medicaments
541.59	Progesterone (INN), not put up as medicaments
541.59	Progestogens, not put up as medicaments
541.59	Racepinefrine (INN), not put up as medicaments
541.59	Stanolone, not put up as medicaments
541.59	TCA (hormone), not put up as medicaments
541.59	Testosterone (INN), not put up as medicaments
541.59	Theelin, not put up as medicaments
541.59	Theelol, not put up as medicaments
541.59	Thyrocalcitonin, not put up as medicaments
541.59	Thyroxine (D- and DL-), not put up as medicaments
541.59	Tiomesterone (INN), not put up as medicaments
541.59	DL-3,3',5-triiodothyronine and its sodium salt, not put up as medicaments
541.59	Vasopressin (INN), not put up as medicaments
541.61	Aesculin
541.61	Aloin
541.61	Ammonium glycyrrhizate
541.61	Amygdalin
541.61	Arbutin
541.61	Citrin
541.61	Colocynthin
541.61	Daphnin
541.61	Digitalin
541.61	Digitalis glycosides
541.61	Digitonin
541.61	Digitoxin
541.61	Digoxin
541.61	Glycodide tannins
541.61	Glycoside esters
541.61	Glycoside ethers
541.61	Glycoside salts
541.61	Glycoside tannates
541.61	Glycosides (natural or reproduced by synthesis) and their derivatives
541.61	Glycyrrhizates
541.61	Glycyrrhizin
541.61	Hesperidin
541.61	Ouabain
541.61	Rutin
541.61	Rutoside
541.61	Salicin
541.61	Saponins
541.61	Sinigrin
541.61	Strophanthin
541.61	Vitamin C2
541.61	Vitamin P
541.62	Bone marrow, red, prepared for therapeutic or prophylactic uses, not put up as medicaments
541.62	Bone, sterile, prepared for therapeutic or prophylactic uses, not put up as medicaments
541.62	Brains, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Cords, spinal, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Cryptotoxins, non-microbial, from snake or bee venom, not put up as medicaments
541.62	Extract, bile, not put up as medicaments
541.62	Extracts, organotherapeutic, of glands or other animal organs or of their secretions, not put up as medicaments
541.62	Glands, for organotherapeutic uses, dried, whether or not powdered, or as extracts, not put up as medicaments
541.62	Glands, mammary, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Heparin and its salts
541.62	Kidneys, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Livers, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Organs, animal, for organotherapeutic uses, dried, whether or not powdered, or as extracts, not put up as medicaments
541.62	Organs, human or animal, living or preserved, suitable for grafting or implantation, put up in sterile packings
541.62	Ovaries, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Pancreases, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Spleens, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Testes, for organotherapeutic uses, dried or as extracts, not put up as medicaments
541.62	Tissue, human or animal, living or preserved, suitable for grafting or implantation, put up in sterile packings
541.62	Venom, snake or bee, prepared for therapeutic or prophylactic uses, not put up as medicaments
541.63	Albumin, blood, prepared for therapeutic uses
541.63	Antisera, whether or not put up for use as medicaments
541.63	Blood fractions, prepared for therapeutic or prophylactic uses
541.63	Blood globulins prepared for therapeutic or prophylactic uses
541.63	Fibrin prepared for therapeutic or prophylactic uses
541.63	Fibrinogen prepared for therapeutic or prophylactic uses
541.63	Gamma globulin
541.63	Haemoglobin
541.63	Immunoglobulin, normal, human
541.63	Lipovaccines
541.63	Plasma, blood, prepared for therapeutic or prophylactic uses
541.63	"Sera, ""normal"""
541.63	Serum against human or animal diseases, whether or not put up as medicaments
541.63	Serum against snake bite, whether or not put up as medicaments
541.63	Serum globulins, prepared for therapeutic or prophylactic uses
541.63	Vaccines for human or veterinary medicine, whether or not put up as medicaments
541.64	Antitoxins, microbial, whether or not put up as medicaments
541.64	Antivirus, whether or not put up as medicaments (excl. vaccines of heading 541.63)
541.64	Bacteriophage
541.64	Blood, animal, prepared for therapeutic, prophylactic or diagnostic uses
541.64	Blood, human, in sealed ampoules
541.64	Cryptotoxins, microbial (excl. those from snake or bee venom), whether or not put up as medicaments
541.64	Cultures, microbial (excl. yeasts)
541.64	Ferments (excl. enzymes and yeasts)
541.64	Moulds for the manufacture of penicillin and other antibiotics
541.64	Reagents, diagnostic, microbial, not designed to be administered to the patient
541.64	Toxins, microbial, whether or not put up as medicaments
541.64	Toxoids, microbial, whether or not put up as medicaments
541.64	Virus, human, animal or vegetable, whether or not put up as medicaments
541.91	Bandages, fracture, plaster-coated, put up in retail packings
541.91	Bandages impregnated or coated with pharmaceutical substances
541.91	Bandages, medical or surgical, put up in retail packings
541.91	Cataplasms
541.91	Cellulose wadding impregnated or coated with pharmaceutical substances
541.91	Cotton wool impregnated or coated with pharmaceutical substances
541.91	Dressings, adhesive, and other articles having an adhesive layer
541.91	Dressings, counter-irritant
541.91	Dressings, cutaneous, packed in sterile containers
541.91	Dressings, liquid, put up in a spray can
541.91	Dressings, medical or surgical, impregnated or coated with pharmaceutical substances
541.91	Dressings, medical or surgical, put up in retail packings
541.91	Gauze impregnated or coated with pharmaceutical substances
541.91	Gauze, medical or surgical, put up in retail packings
541.91	Papers, pharmaceutical
541.91	Plasters, adhesive, impregnated or coated with pharmaceutical substances
541.91	Plasters, adhesive, medicated
541.91	Plasters, adhesive, put up in retail packings for medical or surgical purposes
541.91	Plasters, corn
541.91	Poultices, counter-irritant
541.91	Poultices, prepared, for medical or surgical purposes
541.91	Wadding impregnated or coated with pharmaceutical substances
541.91	Wadding impregnated with iodine or methyl salicylate
541.91	Wadding, medical or surgical, put up in retail packings
541.92	Extracts, plant, for use as blood-grouping reagents
541.92	Phytagglutinins, blood-grouping
541.92	Reagents, blood-grouping
541.92	Reagents for the determination of HLA properties (HLA antigens)
541.92	Sera, human or animal, for use in blood-grouping
541.92	Serum, Coomb's
541.92	Serum, globulin, anti-human, for use in blood-grouping
541.93	Barium preparations designed to be administered to the patient
541.93	Opacifying preparations for X-ray examinations, designed to be administered to the patient
541.93	Microbial diagnostic reagents designed to be administered to the patient
541.93	Reagents, diagnostic, microbial or non-microbial, designed to be administered to the patient
541.99	Alloys, metal (incl. precious metal), specially prepared for dental fillings
541.99	Amalgams, dental
541.99	Catgut, surgical, sterile
541.99	Cements, dental
541.99	Cements, for bone reconstruction
541.99	Contraceptives, chemical, based on hormones or spermicides
541.99	Contraceptives, spermicidal, whether or not put up in packings for retail sale
541.99	Fibres, of oxidized cellulose, sterile
541.99	Fillings, dental, temporary or permanent Film, of calcium alginate, sterile
541.99	First aid boxes and kits (excl. medical kits used by doctors)
541.99	Foam, gelatin, sterile
541.99	Gauze, of calcium alginate, sterile
541.99	Film, of calcium alginate, sterile
541.99	Gauze, of oxidized cellulose, sterile
541.99	Gut, silkworm, sterile, for surgical sutures
541.99	Haemostatics, surgical or dental, sterile, absorbable
541.99	Laminaria, sterile
541.99	Laminaria tents, sterile
541.99	Points (of silver, gutta-percha or paper), for filling dental root canals
541.99	Sponge, gelatin, sterile
541.99	Suture materials, sterile
541.99	Thread, natural or synthetic, sterile, for surgical sutures
541.99	Tissue adhesives, sterile, for surgical wound closure
541.99	Wire, metal, sterile, for surgical sutures
541.99	"""Wool"", of calcium alginate, sterile"
541.99	"""Wool"", of oxidized cellulose, sterile"
542.11	Dihydrostreptomycin mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.11	Medicaments containing a mixture of penicillins (or their derivatives) and streptomycins (or their derivatives), not put up in measured doses or in forms or packings for retail sale
542.11	Penicillins and their derivatives, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.11	Streptomycins and their derivatives, and salts thereof, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Antibiotics and their derivatives (excl. penicillins and streptomycins and derivatives thereof), mixed with other constituents, put up as medicaments but not in forms or packings for retail sale
542.12	Chloramphenicol (INN) and its derivatives, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Chlortetracycline (INN) and its salts, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Cycloserine (INN) and its salts, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Erythromycin (INN) and its derivatives, and salts thereof, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Neomycin (INN) and its derivatives, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Oxytetracycline (INN) and its salts, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Tetracyclines and their derivatives, and salts thereof, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Tyrocidin and its salts, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.12	Viomycin (INN) and its salts, mixed with other constituents, put up as medicaments but not in measured doses or in forms or packings for retail sale
542.13	Dihydrostreptomycin (INN) and its salts, used primarily as antibiotics, put up as medicaments in measured doses or in forms or packings for retail sale
542.13	Medicaments containing a mixture of penicillins (or their derivatives) and streptomycins (or their derivatives), in measured doses or in forms or packings for retail sale
542.13	Penicillins and their derivatives used primarily as antibiotics, put up as medicaments in measured doses or in forms or packings for retail sale
